Ticket_ID,Customer_ID,Agent_Name,Department,Priority,Category,Created_Date,Closed_Date,Resolution_Time_Hours,SLA_Status,CSAT_Score,Region,Channel,Status
TS-2916,CU-1055,David Lee,Technical,High,System Bug,2026-06-15 14:50:00,,,Breached,,Asia-Pacific,Email,Open
TS-2917,CU-1670,James Wilson,Account,High,Login Issue,2026-04-15 09:43:00,2026-04-16 23:21:24,37.64,Met,,Asia-Pacific,Chat,Closed
TS-2918,CU-1812,James Wilson,Account,High,Update Profile,2026-02-09 14:33:00,2026-02-10 12:30:36,21.96,Met,4,Asia-Pacific,Email,Closed
TS-2919,CU-1837,Alisha Khan,Technical,Low,Speed Issue,2026-02-28 13:32:00,2026-03-01 11:26:00,21.9,Met,5,North America,Phone,Closed
TS-2920,CU-1521,Marcus Brown,General,Low,General Inquiry,2026-05-11 09:37:00,2026-05-13 09:33:24,47.94,Met,5,Asia-Pacific,Email,Closed
TS-2921,CU-1719,James Wilson,Account,Medium,Update Profile,2026-03-09 17:15:00,2026-03-10 07:00:36,13.76,Met,5,LATAM,Portal,Closed
TS-2922,CU-1400,Priya Patel,General,Low,General Inquiry,2026-06-01 11:50:00,,,Breached,,LATAM,Phone,Open
TS-2923,CU-1576,Priya Patel,General,Medium,Feedback,2026-03-07 08:29:00,2026-03-07 12:05:36,3.61,Met,5,Asia-Pacific,Phone,Closed
TS-2924,CU-1095,Alisha Khan,Technical,Medium,Speed Issue,2026-01-08 15:36:00,2026-01-14 02:09:00,130.55,Breached,,North America,Portal,Closed
TS-2925,CU-1404,John Doe,Billing,Low,Payment Failure,2026-03-18 11:43:00,2026-03-21 00:34:00,60.85,Met,,Europe,Email,Closed
TS-2926,CU-1947,Marcus Brown,General,Low,General Inquiry,2026-03-20 17:44:00,2026-03-21 08:17:00,14.55,Met,5,LATAM,Chat,Closed
TS-2927,CU-1178,Priya Patel,General,Medium,General Inquiry,2026-01-28 16:14:00,2026-01-28 18:21:48,2.13,Met,5,Europe,Portal,Closed
TS-2928,CU-1214,Michael Chen,Billing,Medium,Subscription Cancel,2026-06-20 12:02:00,2026-06-23 11:12:48,71.18,Met,4,Europe,Portal,Closed
TS-2929,CU-1237,Sofia Rodriguez,Account,Urgent,Reset Password,2026-06-04 10:02:00,2026-06-04 20:03:12,10.02,Met,4,North America,Email,Closed
TS-2930,CU-1955,Marcus Brown,General,High,Partnership,2026-06-09 11:20:00,2026-06-09 13:44:36,2.41,Met,,LATAM,Chat,Closed
TS-2931,CU-1452,David Lee,Technical,High,System Bug,2026-01-04 10:24:00,2026-01-06 12:40:48,50.28,Breached,2,LATAM,Chat,Closed
TS-2932,CU-1683,Marcus Brown,General,Low,Feedback,2026-01-29 08:22:00,2026-01-30 14:12:24,29.84,Met,,Asia-Pacific,Portal,Closed
TS-2933,CU-1830,Emily Davis,Technical,Medium,Speed Issue,2026-02-03 17:30:00,,,Breached,,North America,Phone,Pending
TS-2934,CU-1911,Sofia Rodriguez,Account,Medium,Reset Password,2026-04-27 18:58:00,,,Breached,,North America,Phone,Pending
TS-2935,CU-1622,Michael Chen,Billing,Medium,Refund Request,2026-01-08 16:41:00,2026-01-11 06:06:48,61.43,Met,4,Europe,Email,Closed
TS-2936,CU-1717,David Lee,Technical,High,Speed Issue,2026-06-09 16:46:00,2026-06-11 06:40:36,37.91,Met,,LATAM,Phone,Closed
TS-2937,CU-1202,Michael Chen,Billing,High,Invoice Copy,2026-02-13 12:07:00,,,Breached,,North America,Email,In Progress
TS-2938,CU-1956,Marcus Brown,General,Medium,Partnership,2026-06-24 16:21:00,,,Breached,,North America,Email,In Progress
TS-2939,CU-1006,Michael Chen,Billing,Low,Invoice Copy,2026-03-05 14:26:00,2026-03-08 01:15:48,58.83,Met,3,North America,Phone,Closed
TS-2940,CU-1554,Emily Davis,Technical,High,System Bug,2026-03-11 18:20:00,,,Breached,,Asia-Pacific,Email,Open
TS-2941,CU-1699,Priya Patel,General,Low,Partnership,2026-06-04 11:54:00,2026-06-04 20:48:36,8.91,Met,5,LATAM,Phone,Closed
TS-2942,CU-1035,Sofia Rodriguez,Account,Medium,Update Profile,2026-01-23 08:25:00,2026-01-25 00:18:24,39.89,Met,4,LATAM,Portal,Closed
TS-2943,CU-1517,Marcus Brown,General,Medium,General Inquiry,2026-02-10 12:36:00,2026-02-12 02:21:36,37.76,Met,3,Europe,Portal,Closed
TS-2944,CU-1151,Priya Patel,General,Urgent,Feedback,2026-05-04 18:37:00,2026-05-04 19:58:00,1.35,Met,5,Europe,Phone,Closed
TS-2945,CU-1183,Emily Davis,Technical,High,Speed Issue,2026-05-08 09:09:00,2026-05-11 21:39:00,84.5,Breached,3,Europe,Portal,Closed
TS-2946,CU-1118,James Wilson,Account,Low,Login Issue,2026-01-02 17:34:00,2026-01-03 15:40:36,22.11,Met,5,Europe,Phone,Closed
TS-2947,CU-1715,Sofia Rodriguez,Account,Low,Reset Password,2026-04-14 13:41:00,2026-04-15 13:20:36,23.66,Met,5,North America,Chat,Closed
TS-2948,CU-1696,Michael Chen,Billing,High,Subscription Cancel,2026-05-08 12:24:00,2026-05-09 02:19:12,13.92,Met,3,LATAM,Portal,Closed
TS-2949,CU-1748,James Wilson,Account,High,Login Issue,2026-06-13 14:15:00,2026-06-14 16:42:36,26.46,Met,5,Asia-Pacific,Portal,Closed
TS-2950,CU-1514,Alisha Khan,Technical,Low,Hardware Malfunction,2026-01-18 12:10:00,2026-01-20 22:04:00,57.9,Met,5,LATAM,Portal,Closed
TS-2951,CU-1429,Emily Davis,Technical,Medium,System Bug,2026-02-26 17:55:00,2026-03-02 21:31:36,99.61,Breached,,Asia-Pacific,Chat,Closed
TS-2952,CU-1716,David Lee,Technical,High,System Bug,2026-03-08 13:26:00,2026-03-17 13:06:48,215.68,Breached,,Europe,Email,Closed
TS-2953,CU-1324,John Doe,Billing,Medium,Subscription Cancel,2026-04-23 18:25:00,2026-04-29 03:40:36,129.26,Breached,1,Europe,Portal,Closed
TS-2954,CU-1837,Sofia Rodriguez,Account,Low,Account Security,2026-02-02 08:32:00,2026-02-02 16:46:24,8.24,Met,,LATAM,Portal,Closed
TS-2955,CU-1503,Marcus Brown,General,Low,Feature Request,2026-04-30 13:19:00,2026-05-01 09:37:00,20.3,Met,5,North America,Phone,Closed
TS-2956,CU-1479,James Wilson,Account,High,Reset Password,2026-04-17 14:12:00,2026-04-17 17:01:12,2.82,Met,,LATAM,Chat,Closed
TS-2957,CU-1558,Sarah Jenkins,Billing,Low,Refund Request,2026-05-11 12:42:00,2026-05-12 08:31:48,19.83,Met,5,Europe,Chat,Closed
TS-2958,CU-1137,Marcus Brown,General,Low,Feedback,2026-06-05 15:59:00,2026-06-05 22:27:48,6.48,Met,4,Asia-Pacific,Phone,Closed
TS-2959,CU-1586,Michael Chen,Billing,Medium,Payment Failure,2026-06-08 14:56:00,2026-06-10 07:01:24,40.09,Met,3,LATAM,Chat,Closed
TS-2960,CU-1681,David Lee,Technical,Medium,Hardware Malfunction,2026-06-27 09:38:00,2026-07-01 03:36:48,89.98,Met,,North America,Phone,Closed
TS-2961,CU-1882,Marcus Brown,General,Medium,Feature Request,2026-06-25 16:18:00,2026-06-26 09:42:36,17.41,Met,4,Asia-Pacific,Portal,Closed
TS-2962,CU-1859,Michael Chen,Billing,High,Payment Failure,2026-06-05 08:43:00,2026-06-08 02:02:12,65.32,Breached,3,North America,Email,Closed
TS-2963,CU-1466,John Doe,Billing,High,Invoice Copy,2026-03-12 13:46:00,2026-03-13 04:14:48,14.48,Met,,North America,Chat,Closed
TS-2964,CU-1345,David Lee,Technical,Low,Speed Issue,2026-02-09 12:12:00,2026-02-13 09:53:24,93.69,Met,4,LATAM,Portal,Closed
TS-2965,CU-1241,Sofia Rodriguez,Account,Low,Reset Password,2026-03-14 16:19:00,2026-03-15 22:49:00,30.5,Met,5,LATAM,Email,Closed
TS-2966,CU-1811,Sofia Rodriguez,Account,Low,Reset Password,2026-06-08 08:29:00,2026-06-09 10:41:36,26.21,Met,5,North America,Portal,Closed
TS-2967,CU-1951,David Lee,Technical,Medium,Integration Error,2026-04-12 09:28:00,2026-04-14 18:45:24,57.29,Met,4,LATAM,Chat,Closed
TS-2968,CU-1185,Sofia Rodriguez,Account,Medium,Login Issue,2026-02-15 15:45:00,2026-02-15 23:27:00,7.7,Met,5,LATAM,Portal,Closed
TS-2969,CU-1448,James Wilson,Account,Medium,Login Issue,2026-02-25 17:04:00,2026-02-27 02:02:48,32.98,Met,,LATAM,Chat,Closed
TS-2970,CU-1615,James Wilson,Account,Urgent,Login Issue,2026-06-20 09:18:00,2026-06-20 15:56:24,6.64,Met,5,Europe,Email,Closed
TS-2971,CU-1690,James Wilson,Account,Low,Update Profile,2026-04-11 12:18:00,2026-04-19 23:12:36,202.91,Breached,3,North America,Phone,Closed
TS-2972,CU-1259,Sarah Jenkins,Billing,Medium,Refund Request,2026-04-24 14:45:00,2026-04-25 03:13:12,12.47,Met,5,Europe,Chat,Closed
TS-2973,CU-1058,Sofia Rodriguez,Account,Medium,Login Issue,2026-01-16 18:27:00,2026-01-18 06:00:36,35.56,Met,5,Europe,Chat,Closed
TS-2974,CU-1955,Sofia Rodriguez,Account,Low,Account Security,2026-03-21 15:41:00,2026-03-21 20:13:24,4.54,Met,5,Asia-Pacific,Portal,Closed
TS-2975,CU-1840,Priya Patel,General,Medium,General Inquiry,2026-04-16 11:21:00,2026-04-16 18:30:36,7.16,Met,,Asia-Pacific,Portal,Closed
TS-2976,CU-1747,Marcus Brown,General,Medium,General Inquiry,2026-04-15 13:50:00,2026-04-16 00:04:24,10.24,Met,5,LATAM,Portal,Closed
TS-2977,CU-1405,Sarah Jenkins,Billing,Medium,Refund Request,2026-02-02 13:05:00,2026-02-03 02:00:12,12.92,Met,5,Asia-Pacific,Phone,Closed
TS-2978,CU-1465,Marcus Brown,General,Medium,Feedback,2026-04-20 12:13:00,2026-04-21 10:40:00,22.45,Met,5,Europe,Chat,Closed
TS-2979,CU-1184,Emily Davis,Technical,Low,Hardware Malfunction,2026-06-21 11:38:00,2026-06-26 04:05:36,112.46,Met,5,North America,Chat,Closed
TS-2980,CU-1027,James Wilson,Account,Medium,Login Issue,2026-02-24 18:42:00,2026-02-25 17:42:36,23.01,Met,5,LATAM,Portal,Closed
TS-2981,CU-1518,Marcus Brown,General,Low,Partnership,2026-02-26 14:59:00,2026-02-27 22:11:00,31.2,Met,4,Asia-Pacific,Chat,Closed
TS-2982,CU-1365,David Lee,Technical,Low,Hardware Malfunction,2026-05-03 10:24:00,2026-05-10 20:03:36,177.66,Breached,4,Asia-Pacific,Email,Closed
TS-2983,CU-1753,Sofia Rodriguez,Account,Low,Account Security,2026-01-15 18:17:00,2026-01-15 23:44:36,5.46,Met,4,LATAM,Chat,Closed
TS-2984,CU-1441,James Wilson,Account,Low,Reset Password,2026-04-09 09:34:00,2026-04-10 10:08:48,24.58,Met,4,LATAM,Portal,Closed
TS-2985,CU-1535,Sofia Rodriguez,Account,Low,Update Profile,2026-06-16 18:58:00,2026-06-17 20:17:12,25.32,Met,5,Europe,Portal,Closed
TS-2986,CU-1049,Alisha Khan,Technical,High,System Bug,2026-03-10 15:26:00,2026-03-15 07:56:36,112.51,Breached,3,Europe,Chat,Closed
TS-2987,CU-1617,Emily Davis,Technical,Low,Speed Issue,2026-02-25 09:32:00,2026-02-26 14:12:48,28.68,Met,4,North America,Chat,Closed
TS-2988,CU-1249,Sofia Rodriguez,Account,Medium,Reset Password,2026-05-05 08:11:00,2026-05-06 13:26:36,29.26,Met,,Europe,Portal,Closed
TS-2989,CU-1638,David Lee,Technical,High,System Bug,2026-03-23 14:57:00,2026-03-25 09:43:48,42.78,Met,4,North America,Phone,Closed
TS-2990,CU-1224,Michael Chen,Billing,Low,Invoice Copy,2026-06-08 09:07:00,2026-06-18 12:27:24,243.34,Breached,,North America,Portal,Closed
TS-2991,CU-1145,John Doe,Billing,High,Refund Request,2026-05-14 08:55:00,2026-05-16 19:15:24,58.34,Breached,,North America,Chat,Closed
TS-2992,CU-1858,John Doe,Billing,Low,Refund Request,2026-02-24 10:16:00,2026-02-27 02:10:36,63.91,Met,4,Europe,Chat,Closed
TS-2993,CU-1394,Sarah Jenkins,Billing,Low,Payment Failure,2026-04-30 17:22:00,2026-05-02 13:49:00,44.45,Met,,Asia-Pacific,Chat,Closed
TS-2994,CU-1776,Michael Chen,Billing,Medium,Refund Request,2026-05-18 14:47:00,2026-05-20 01:44:00,34.95,Met,4,LATAM,Email,Closed
TS-2995,CU-1263,John Doe,Billing,Medium,Payment Failure,2026-01-22 15:43:00,2026-01-26 05:00:24,85.29,Met,4,LATAM,Chat,Closed
TS-2996,CU-1370,James Wilson,Account,Medium,Reset Password,2026-03-24 13:00:00,2026-03-25 12:09:00,23.15,Met,5,North America,Chat,Closed
TS-2997,CU-1257,John Doe,Billing,Medium,Refund Request,2026-01-07 18:28:00,2026-01-13 19:10:36,144.71,Breached,1,LATAM,Portal,Closed
TS-2998,CU-1736,Alisha Khan,Technical,Medium,Integration Error,2026-04-24 11:59:00,2026-04-26 21:36:48,57.63,Met,3,North America,Email,Closed
TS-2999,CU-1134,David Lee,Technical,Low,System Bug,2026-02-20 14:34:00,2026-03-10 23:32:48,440.98,Breached,,Asia-Pacific,Email,Closed
TS-3000,CU-1323,Sofia Rodriguez,Account,Medium,Account Security,2026-06-21 14:17:00,2026-06-23 03:47:36,37.51,Met,5,North America,Email,Closed
TS-3001,CU-1092,Marcus Brown,General,High,Feedback,2026-01-21 11:34:00,,,Breached,,Asia-Pacific,Chat,Pending
TS-3002,CU-1534,Michael Chen,Billing,High,Invoice Copy,2026-05-08 14:29:00,2026-05-11 20:53:00,78.4,Breached,2,North America,Email,Closed
TS-3003,CU-1030,David Lee,Technical,Low,System Bug,2026-05-04 15:48:00,2026-05-07 08:53:24,65.09,Met,4,LATAM,Email,Closed
TS-3004,CU-1463,Alisha Khan,Technical,Medium,Hardware Malfunction,2026-06-08 13:40:00,2026-06-12 03:57:24,86.29,Met,4,LATAM,Chat,Closed
TS-3005,CU-1370,Alisha Khan,Technical,Urgent,Speed Issue,2026-05-01 18:40:00,2026-05-02 23:16:00,28.6,Breached,4,Europe,Portal,Closed
TS-3006,CU-1411,James Wilson,Account,Medium,Account Security,2026-06-23 15:15:00,2026-06-23 21:23:24,6.14,Met,,Europe,Portal,Closed
TS-3007,CU-1246,Priya Patel,General,Medium,Feature Request,2026-03-27 11:53:00,2026-03-27 20:09:12,8.27,Met,,LATAM,Email,Closed
TS-3008,CU-1277,Alisha Khan,Technical,Low,System Bug,2026-06-26 13:11:00,,,Met,,North America,Email,In Progress
TS-3009,CU-1426,Priya Patel,General,Low,Feature Request,2026-01-09 12:17:00,2026-01-09 19:56:00,7.65,Met,3,LATAM,Chat,Closed
TS-3010,CU-1582,Alisha Khan,Technical,Medium,System Bug,2026-02-15 18:49:00,2026-02-17 03:49:36,33.01,Met,,LATAM,Phone,Closed
TS-3011,CU-1932,David Lee,Technical,High,Hardware Malfunction,2026-06-02 16:28:00,2026-06-04 18:29:48,50.03,Breached,3,Asia-Pacific,Portal,Closed
TS-3012,CU-1661,Sarah Jenkins,Billing,Low,Refund Request,2026-06-16 09:51:00,2026-06-19 13:55:48,76.08,Met,5,Asia-Pacific,Email,Closed
TS-3013,CU-1050,Emily Davis,Technical,High,Hardware Malfunction,2026-01-07 16:05:00,2026-01-09 02:32:00,34.45,Met,4,LATAM,Phone,Closed
TS-3014,CU-1963,John Doe,Billing,Low,Refund Request,2026-04-19 14:47:00,2026-04-21 00:54:48,34.13,Met,3,Asia-Pacific,Chat,Closed
TS-3015,CU-1249,David Lee,Technical,Medium,System Bug,2026-06-29 18:02:00,2026-07-06 04:02:00,154.0,Breached,,Asia-Pacific,Portal,Closed
TS-3016,CU-1745,Sarah Jenkins,Billing,Medium,Invoice Copy,2026-05-04 10:35:00,,,Breached,,North America,Chat,Open
TS-3017,CU-1636,Michael Chen,Billing,Medium,Payment Failure,2026-03-09 17:35:00,2026-03-10 02:44:36,9.16,Met,5,Europe,Portal,Closed
TS-3018,CU-1834,Michael Chen,Billing,Low,Refund Request,2026-02-04 12:25:00,2026-02-06 00:26:48,36.03,Met,3,Asia-Pacific,Portal,Closed
TS-3019,CU-1434,Alisha Khan,Technical,Medium,Hardware Malfunction,2026-03-11 15:20:00,2026-03-14 13:08:36,69.81,Met,5,Asia-Pacific,Email,Closed
TS-3020,CU-1516,James Wilson,Account,Low,Account Security,2026-06-03 18:34:00,2026-06-04 11:27:24,16.89,Met,4,Europe,Chat,Closed
TS-3021,CU-1042,Michael Chen,Billing,Medium,Invoice Copy,2026-02-28 17:03:00,,,Breached,,Europe,Phone,In Progress
TS-3022,CU-1350,James Wilson,Account,High,Account Security,2026-01-04 17:26:00,2026-01-05 03:15:48,9.83,Met,5,North America,Portal,Closed
TS-3023,CU-1090,Emily Davis,Technical,Medium,Integration Error,2026-06-17 12:58:00,2026-06-22 17:46:36,124.81,Breached,2,North America,Email,Closed
TS-3024,CU-1622,David Lee,Technical,Medium,Hardware Malfunction,2026-05-01 15:48:00,2026-05-05 09:52:12,90.07,Met,3,Asia-Pacific,Chat,Closed
TS-3025,CU-1949,David Lee,Technical,Medium,Integration Error,2026-04-01 10:21:00,2026-04-03 02:36:36,40.26,Met,4,Asia-Pacific,Phone,Closed
TS-3026,CU-1469,James Wilson,Account,Medium,Login Issue,2026-06-12 10:39:00,2026-06-17 13:22:12,122.72,Breached,2,North America,Email,Closed
TS-3027,CU-1640,Sarah Jenkins,Billing,Low,Payment Failure,2026-03-28 12:02:00,2026-03-29 01:05:36,13.06,Met,,LATAM,Portal,Closed
TS-3028,CU-1132,Sofia Rodriguez,Account,Medium,Account Security,2026-05-20 13:04:00,2026-05-21 18:50:48,29.78,Met,4,Europe,Phone,Closed
TS-3029,CU-1073,Alisha Khan,Technical,Medium,System Bug,2026-01-06 14:50:00,2026-01-07 19:25:24,28.59,Met,3,Europe,Phone,Closed
TS-3030,CU-1194,Priya Patel,General,Medium,General Inquiry,2026-06-27 16:02:00,2026-06-28 13:00:12,20.97,Met,5,Europe,Portal,Closed
TS-3031,CU-1050,David Lee,Technical,Urgent,System Bug,2026-01-23 16:41:00,2026-01-24 10:42:12,18.02,Met,3,Europe,Chat,Closed
TS-3032,CU-1646,Sarah Jenkins,Billing,Low,Payment Failure,2026-03-03 14:31:00,2026-03-05 16:32:12,50.02,Met,4,North America,Chat,Closed
TS-3033,CU-1978,Sofia Rodriguez,Account,Low,Update Profile,2026-05-10 09:39:00,2026-05-11 23:57:00,38.3,Met,,LATAM,Portal,Closed
TS-3034,CU-1924,Emily Davis,Technical,Low,Hardware Malfunction,2026-05-18 17:46:00,2026-05-20 20:28:00,50.7,Met,5,Europe,Email,Closed
TS-3035,CU-1696,Sofia Rodriguez,Account,Urgent,Update Profile,2026-02-06 14:16:00,2026-02-06 15:52:00,1.6,Met,5,Asia-Pacific,Email,Closed
TS-3036,CU-1765,Marcus Brown,General,High,Partnership,2026-05-24 11:47:00,,,Breached,,Asia-Pacific,Phone,Pending
TS-3037,CU-1677,Marcus Brown,General,Medium,Feature Request,2026-05-26 13:52:00,2026-05-26 23:25:00,9.55,Met,5,LATAM,Chat,Closed
TS-3038,CU-1115,James Wilson,Account,Medium,Reset Password,2026-04-02 09:24:00,2026-04-02 22:46:12,13.37,Met,5,Asia-Pacific,Chat,Closed
TS-3039,CU-1857,Priya Patel,General,Urgent,General Inquiry,2026-05-30 08:01:00,2026-05-30 10:44:48,2.73,Met,,Asia-Pacific,Portal,Closed
TS-3040,CU-1071,James Wilson,Account,Medium,Reset Password,2026-01-12 17:43:00,2026-01-13 14:08:12,20.42,Met,,LATAM,Portal,Closed
TS-3041,CU-1132,Sofia Rodriguez,Account,High,Reset Password,2026-05-07 11:17:00,2026-05-07 17:58:24,6.69,Met,5,North America,Email,Closed
TS-3042,CU-1764,Sofia Rodriguez,Account,High,Account Security,2026-03-15 18:11:00,2026-03-16 16:15:12,22.07,Met,4,LATAM,Email,Closed
TS-3043,CU-1410,James Wilson,Account,High,Reset Password,2026-05-11 09:22:00,2026-05-11 23:22:36,14.01,Met,4,Asia-Pacific,Portal,Closed
TS-3044,CU-1881,James Wilson,Account,Medium,Reset Password,2026-03-03 14:16:00,2026-03-04 09:07:36,18.86,Met,,LATAM,Portal,Closed
TS-3045,CU-1213,David Lee,Technical,Urgent,Speed Issue,2026-05-11 10:23:00,2026-05-12 09:17:00,22.9,Met,3,LATAM,Phone,Closed
TS-3046,CU-1860,Priya Patel,General,Medium,Partnership,2026-02-27 08:22:00,2026-02-27 20:53:12,12.52,Met,4,LATAM,Portal,Closed
TS-3047,CU-1188,Sarah Jenkins,Billing,High,Subscription Cancel,2026-01-31 10:30:00,2026-02-01 07:36:00,21.1,Met,4,Asia-Pacific,Chat,Closed
TS-3048,CU-1585,Sarah Jenkins,Billing,Medium,Invoice Copy,2026-01-02 14:50:00,2026-01-03 00:28:24,9.64,Met,5,Europe,Portal,Closed
TS-3049,CU-1362,James Wilson,Account,Low,Login Issue,2026-01-01 12:56:00,2026-01-04 02:45:48,61.83,Met,,LATAM,Portal,Closed
TS-3050,CU-1786,Marcus Brown,General,Low,Feature Request,2026-02-28 13:53:00,2026-02-28 22:13:24,8.34,Met,5,LATAM,Chat,Closed
TS-3051,CU-1338,Sofia Rodriguez,Account,Medium,Login Issue,2026-01-25 18:59:00,2026-01-26 20:52:24,25.89,Met,5,Europe,Portal,Closed
TS-3052,CU-1738,Michael Chen,Billing,Low,Payment Failure,2026-03-13 13:00:00,2026-03-20 06:18:36,161.31,Met,4,LATAM,Phone,Closed
TS-3053,CU-1853,Sofia Rodriguez,Account,Low,Login Issue,2026-02-09 12:47:00,2026-02-11 11:29:36,46.71,Met,5,LATAM,Chat,Closed
TS-3054,CU-1597,Alisha Khan,Technical,High,System Bug,2026-01-16 15:50:00,2026-01-21 12:28:24,116.64,Breached,3,North America,Phone,Closed
TS-3055,CU-1300,Alisha Khan,Technical,Low,Speed Issue,2026-01-31 12:37:00,2026-02-03 14:20:48,73.73,Met,,Asia-Pacific,Email,Closed
TS-3056,CU-1878,Sofia Rodriguez,Account,Medium,Login Issue,2026-06-30 14:06:00,2026-07-01 14:39:00,24.55,Met,5,LATAM,Phone,Closed
TS-3057,CU-1911,James Wilson,Account,Medium,Update Profile,2026-03-23 15:30:00,2026-03-26 23:07:12,79.62,Met,,Asia-Pacific,Chat,Closed
TS-3058,CU-1755,Sofia Rodriguez,Account,Medium,Account Security,2026-02-23 17:44:00,2026-02-25 23:23:00,53.65,Met,,North America,Email,Closed
TS-3059,CU-1120,Priya Patel,General,Low,Feedback,2026-03-25 18:14:00,2026-03-26 20:06:12,25.87,Met,,North America,Phone,Closed
TS-3060,CU-1879,John Doe,Billing,Medium,Refund Request,2026-04-12 15:27:00,,,Breached,,Europe,Chat,In Progress
TS-3061,CU-1454,Marcus Brown,General,Low,Feature Request,2026-04-07 13:26:00,2026-04-08 12:42:12,23.27,Met,4,North America,Chat,Closed
TS-3062,CU-1294,Michael Chen,Billing,Medium,Invoice Copy,2026-03-04 09:25:00,2026-03-06 02:29:12,41.07,Met,5,LATAM,Chat,Closed
TS-3063,CU-1916,John Doe,Billing,Medium,Invoice Copy,2026-02-01 08:54:00,2026-02-02 10:29:24,25.59,Met,,Europe,Portal,Closed
TS-3064,CU-1279,Sofia Rodriguez,Account,Medium,Reset Password,2026-04-09 09:53:00,2026-04-12 10:25:24,72.54,Met,5,North America,Portal,Closed
TS-3065,CU-1264,David Lee,Technical,High,Hardware Malfunction,2026-04-13 17:14:00,2026-04-16 12:26:36,67.21,Breached,,LATAM,Portal,Closed
TS-3066,CU-1544,Emily Davis,Technical,Medium,Speed Issue,2026-02-02 18:34:00,2026-02-07 21:56:12,123.37,Breached,,LATAM,Phone,Closed
TS-3067,CU-1925,Sofia Rodriguez,Account,High,Reset Password,2026-03-14 09:52:00,2026-03-14 21:32:12,11.67,Met,5,Europe,Email,Closed
TS-3068,CU-1234,Marcus Brown,General,Medium,Partnership,2026-01-10 18:24:00,2026-01-12 14:30:00,44.1,Met,4,Europe,Chat,Closed
TS-3069,CU-1686,Alisha Khan,Technical,Medium,Integration Error,2026-06-20 11:40:00,2026-06-23 17:49:00,78.15,Met,3,North America,Chat,Closed
TS-3070,CU-1523,James Wilson,Account,Medium,Update Profile,2026-02-27 09:04:00,2026-02-28 08:28:00,23.4,Met,5,North America,Chat,Closed
TS-3071,CU-1506,Emily Davis,Technical,Urgent,System Bug,2026-05-16 15:20:00,2026-05-17 05:51:12,14.52,Met,5,Europe,Email,Closed
TS-3072,CU-1857,Marcus Brown,General,Medium,Partnership,2026-06-14 10:17:00,2026-06-14 19:55:24,9.64,Met,4,Europe,Email,Closed
TS-3073,CU-1066,Marcus Brown,General,Low,Partnership,2026-03-21 13:14:00,2026-03-23 08:45:48,43.53,Met,3,LATAM,Chat,Closed
TS-3074,CU-1545,Marcus Brown,General,Low,Feedback,2026-01-27 09:20:00,2026-01-28 09:00:48,23.68,Met,4,Asia-Pacific,Chat,Closed
TS-3075,CU-1431,John Doe,Billing,Medium,Subscription Cancel,2026-06-05 16:12:00,2026-06-07 14:20:24,46.14,Met,3,North America,Portal,Closed
TS-3076,CU-1328,Sofia Rodriguez,Account,Low,Update Profile,2026-05-19 17:09:00,2026-05-23 08:31:48,87.38,Met,5,North America,Portal,Closed
TS-3077,CU-1902,Alisha Khan,Technical,High,Integration Error,2026-06-13 11:51:00,2026-06-14 00:49:48,12.98,Met,,LATAM,Phone,Closed
TS-3078,CU-1113,Marcus Brown,General,Medium,Partnership,2026-02-16 11:40:00,2026-02-16 18:22:00,6.7,Met,5,Europe,Portal,Closed
TS-3079,CU-1455,Emily Davis,Technical,Medium,System Bug,2026-05-27 12:05:00,2026-05-31 00:39:48,84.58,Met,4,LATAM,Chat,Closed
TS-3080,CU-1783,James Wilson,Account,Low,Reset Password,2026-04-05 12:04:00,2026-04-07 07:31:36,43.46,Met,,Europe,Portal,Closed
TS-3081,CU-1927,Alisha Khan,Technical,Medium,Hardware Malfunction,2026-04-25 17:52:00,2026-05-01 04:05:12,130.22,Breached,3,Europe,Chat,Closed
TS-3082,CU-1095,Sofia Rodriguez,Account,High,Reset Password,2026-04-15 16:20:00,2026-04-16 00:46:24,8.44,Met,5,Europe,Chat,Closed
TS-3083,CU-1180,James Wilson,Account,Medium,Account Security,2026-06-20 11:25:00,2026-06-21 06:32:48,19.13,Met,,North America,Chat,Closed
TS-3084,CU-1481,Emily Davis,Technical,Urgent,System Bug,2026-04-14 12:38:00,2026-04-16 08:56:00,44.3,Breached,4,LATAM,Chat,Closed
TS-3085,CU-1647,Alisha Khan,Technical,High,Hardware Malfunction,2026-06-24 08:14:00,,,Breached,,LATAM,Email,In Progress
TS-3086,CU-1063,Priya Patel,General,Medium,Partnership,2026-04-03 13:19:00,2026-04-04 09:58:00,20.65,Met,5,LATAM,Email,Closed
TS-3087,CU-1975,Sofia Rodriguez,Account,Low,Reset Password,2026-05-11 12:33:00,2026-05-15 04:19:12,87.77,Met,,Europe,Portal,Closed
TS-3088,CU-1399,John Doe,Billing,Medium,Refund Request,2026-02-21 16:53:00,2026-02-22 08:38:36,15.76,Met,4,Asia-Pacific,Email,Closed
TS-3089,CU-1427,Sofia Rodriguez,Account,Medium,Update Profile,2026-02-07 09:27:00,2026-02-08 17:14:24,31.79,Met,4,LATAM,Portal,Closed
TS-3090,CU-1015,John Doe,Billing,High,Subscription Cancel,2026-01-07 10:15:00,2026-01-07 20:28:48,10.23,Met,4,North America,Portal,Closed
